,Col1,0
4340,O1YDQC1G,1
4341,O1YDQC59,0
4342,O1YDQC5D,1
4343,O1YDQCSY,0
4344,O1YDQ0SR,1
4345,O1YD6M1J,1
4346,O1YD6555,1
4347,O1YD65SW,1
4348,O1YD65SY,1
4349,O1YD65S9,1
4350,O1YD65SG,1
4351,O1YD6SK5,1
4352,O1YD6Y5D,1
4353,O1YD60ZD,0
4354,O1YDO84R,0
4355,O1YDO8KW,0
4356,O1YDO8K9,0
4357,O1YDO85R,1
4358,O1YDOS5R,1
4359,O1YDOSSE,1
4360,O1YDOYYE,0
4361,O1YDOY59,1
4362,O1YDC84Z,0
4363,O1YDC8ZG,1
4364,O1YDC545,0
4365,O1YDC51W,1
4366,O1YDCYXY,0
4367,O1YDCY5G,0
4368,O1YDI0KY,1
4369,O1YDV84E,1
4370,O1YDVSKZ,1
4371,O1YDVCN9,0
4372,O1YDV05W,0
4373,O1YD5BYJ,0
4374,O1YD5OYD,0
4375,O1YD51N9,0
4376,O1YIGB5E,1
4377,O1YILSKW,0
4378,O1YILY4W,0
4379,O1YIUM5Y,0
4380,O1YIUMQW,1
4381,O1YIU8XE,0
4382,O1YIUO19,0
4383,O1YIU15J,0
4384,O1YIQ8QY,0
4385,O1YIQ5SZ,0
4386,O1YIQSXD,0
4387,O1YIQ0XE,0
4388,O1YIQ0SJ,0
4389,O1YI6CNE,0
4390,O1YI6C5E,1
4391,O1YI60SZ,0
4392,O1YI61XJ,0
4393,O1YIOMKZ,1
4394,O1YIOBQJ,0
4395,O1YIOC1Z,0
4396,O1YIO0K5,0
4397,O1YIO1Y9,1
4398,O1YIO1YJ,0
4399,O1YICM4R,0
4400,O1YICMSE,0
4401,O1YICMQ9,0
4402,O1YICY45,1
4403,O1YIIOY9,0
4404,O1YIICS9,1
4405,O1YIVMK9,1
4406,O1YIVSNZ,0
4407,O1YIVC4D,1
4408,O1YIV0NE,1
4409,O1YI5M15,1
4410,O1YI5MZR,1
4411,O1YI5ONR,1
4412,O1YI5O5G,0
4413,O1YI5SKD,1
4414,O1YI5YQZ,0
4415,O1YI5CX5,1
4416,O1YI50X9,1
4417,O1YI50SE,0
4418,O1YI50S5,0
4419,O1YI51XZ,1
4420,O1YI515J,0
4421,O1YI51SW,0
4422,O1YI51QJ,0
4423,O1YBGBX9,1
4424,O1YBG84J,0
4425,O1YBG8XW,1
4426,O1YBLM49,1
4427,O1YBLMXZ,0
4428,O1YBLBK9,0
4429,O1YBLO1R,0
4430,O1YBLY49,1
4431,O1YBL0QW,0
4432,O1YBUBNY,1
4433,O1YBU1ZG,1
4434,O1YBQO4R,0
4435,O1YBQOYR,0
4436,O1YBQ5KG,0
4437,O1YBQ1ZR,0
4438,O1YB6M49,1
4439,O1YB6M1W,0
4440,O1YB6B1D,0
4441,O1YB6OXZ,0
4442,O1YB6SSY,1
4443,O1YBO819,1
4444,O1YBO5KJ,1
4445,O1YBO1Q5,0
4446,O1YBCM4W,1
4447,O1YBC5NE,1
4448,O1YBCSKG,0
4449,O1YBCY1G,0
4450,O1YBCCND,0
4451,O1YBCCSR,0
4452,O1YBC0ZR,0
4453,O1YBC0KJ,1
4454,O1YBC0NY,1
4455,O1YBI8YW,0
4456,O1YBI8QE,0
4457,O1YBIC19,0
4458,O1YBI0SE,0
4459,O1YBVO5Z,0
4460,O1YBV5KZ,1
4461,O1YBV5NY,1
4462,O1YBVYQY,1
4463,O1YBV0ZY,1
4464,O1YBV05Z,0
4465,O1YBV1NJ,0
4466,O1YBV1YZ,1
4467,O1YB58NE,1
4468,O1YB58YY,0
4469,O1YB58QE,0
4470,O1YB5ONW,1
4471,O1YB55ZR,0
4472,O1YB5S5D,1
4473,O1YB50Z5,1
4474,O1YWGBZW,0
4475,O1YWLBZE,0
4476,O1YWL5XZ,0
4477,O1YWLS1J,0
4478,O1YWLSZ5,1
4479,O1YWLSND,0
4480,O1YWLSNG,1
4481,O1YWLSYJ,0
4482,O1YWLSSJ,0
4483,O1YWLY1G,0
4484,O1YWL1Y9,1
4485,O1YWU54E,0
4486,O1YWU5K5,0
4487,O1YWU5QE,0
4488,O1YWUSN9,0
4489,O1YWU0X9,1
4490,O1YWQMNG,0
4491,O1YWQ5Q5,0
4492,O1YWQSSZ,0
4493,O1YW6OSZ,0
4494,O1YW60SY,0
4495,O1YWOOS5,0
4496,O1YWO5KD,1
4497,O1YWOSY9,1
4498,O1YWOY1Z,0
4499,O1YWO01W,1
4500,O1YWO0YJ,0
4501,O1YWO1XY,0
4502,O1YWO1QZ,1
4503,O1YWCMKW,1
4504,O1YWCM5R,0
4505,O1YWCB45,1
4506,O1YWC84Z,0
4507,O1YWI8NJ,0
4508,O1YWI8QZ,1
4509,O1YWIO4Z,1
4510,O1YWIOY5,1
4511,O1YWIOQR,1
4512,O1YWIYQR,1
4513,O1YWICKJ,0
4514,O1YWVYNG,0
4515,O1YWV1Y5,0
4516,O1YW5MZR,0
4517,O1YW58QW,1
4518,O1YW5O4D,0
4519,O1YW5O4E,0
4520,O1YW5OXR,0
4521,O1YW5OXZ,0
4522,O1YW50QJ,0
4523,O1YOG8KY,1
4524,O1YOG5KJ,0
4525,O1YOGYS9,1
4526,O1YOU159,0
4527,O1YOQ84G,0
4528,O1YOQO1W,1
4529,O1YOQ0NR,1
4530,O1YO6MSW,0
4531,O1YO68XG,1
4532,O1YO6815,0
4533,O1YO68SJ,0
4534,O1YO6O15,1
4535,O1YO6OK5,1
4536,O1YO6OQG,0
4537,O1YO651R,0
4538,O1YO6SQJ,1
4539,O1YO611Z,1
4540,O1YO6155,0
4541,O1YOOM4E,0
4542,O1YOOM4G,0
4543,O1YOOMXY,1
4544,O1YOOOX9,1
4545,O1YOOOZY,1
4546,O1YOOSZD,0
4547,O1YOOSQY,0
4548,O1YOOCX5,1
4549,O1YOCMXJ,1
4550,O1YOCMSY,0
4551,O1YOC84G,1
4552,O1YOC845,1
4553,O1YOC8N5,1
4554,O1YOCO59,0
4555,O1YOC0X9,0
4556,O1YOI515,1
4557,O1YOISNJ,0
4558,O1YOISYZ,1
4559,O1YOIYYG,1
4560,O1YOICZY,1
4561,O1YOVM4W,1
4562,O1YOVBN9,0
4563,O1YOV8NG,1
4564,O1YOVY1E,0
4565,O1YOV1QZ,1
4566,O1YO5BSG,1
4567,O1YO5ON5,1
4568,O1YO55QG,0
4569,O1YO5SY5,1
4570,O1YO5YK5,0
4571,O1YRL5QW,1
4572,O1YRLS19,0
4573,O1YRLS1E,0
4574,O1YRLY1E,1
4575,O1YRLYSY,0
4576,O1YRLC4E,0
4577,O1YRLCKZ,1
4578,O1YRLCSG,1
4579,O1YRL0ZG,1
4580,O1YRL1Q5,1
4581,O1YRUM5Y,0
4582,O1YRU51Y,0
4583,O1YRU5Q5,1
4584,O1YRUYKW,0
4585,O1YRUC1W,0
4586,O1YRQM1G,0
4587,O1YRQMND,0
4588,O1YRQBKE,1
4589,O1YRQSQW,0
4590,O1YRQYNJ,0
4591,O1YRQC55,0
4592,O1YRQ11R,0
4593,O1YR6M1D,0
4594,O1YR6MZ5,0
4595,O1YR6BZZ,1
4596,O1YR6B5R,1
4597,O1YR68QD,0
4598,O1YR65QW,0
4599,O1YR6SZD,0
4600,O1YR6S5G,0
4601,O1YR6YQE,0
4602,O1YROOXZ,0
4603,O1YRO51R,0
4604,O1YRO0ZZ,1
4605,O1YRO0Y5,0
4606,O1YRCM4Z,0
4607,O1YRCMXW,1
4608,O1YRCS4G,1
4609,O1YRCYSJ,1
4610,O1YRC0YZ,0
4611,O1YRI8SE,1
4612,O1YRI8S5,1
4613,O1YRIOZG,1
4614,O1YRIOKY,1
4615,O1YRIOQ5,0
4616,O1YRI5ZD,0
4617,O1YRI5YR,0
4618,O1YRIYZG,0
4619,O1YRIC1R,0
4620,O1YR5B5R,1
4621,O1YR5ON5,0
4622,O1YR5YZ9,0
4623,O1YR5YYE,1
4624,O1YR5YYG,1
4625,O1YR50YG,0
4626,O1YR50S5,1
4627,O1YUGB5R,0
4628,O1YUGBSR,1
4629,O1YUG8X5,0
4630,O1YUGONR,1
4631,O1YUGC55,0
4632,O1YULMQR,0
4633,O1YUL8XR,0
4634,O1YUL8NJ,1
4635,O1YUL8QY,0
4636,O1YULS5W,0
4637,O1YUUB1Y,1
4638,O1YUUB5J,0
4639,O1YUU81R,0
4640,O1YUUOQW,1
4641,O1YUU5ZW,0
4642,O1YUQMZY,0
4643,O1YUQM59,0
4644,O1YUQB4E,1
4645,O1YUQBZY,1
4646,O1YUQBYR,1
4647,O1YU6819,1
4648,O1YU68KR,1
4649,O1YU6YQR,0
4650,O1YU605E,0
4651,O1YU61XJ,0
4652,O1YU61YR,0
4653,O1YUOCQ9,1
4654,O1YUO1ND,0
4655,O1YUC8KD,1
4656,O1YUC8NE,0
4657,O1YUC5SR,1
4658,O1YUCSSD,1
4659,O1YUIOQ5,1
4660,O1YUISKW,1
4661,O1YUISSG,0
4662,O1YUIYYD,1
4663,O1YUICZJ,0
4664,O1YUICND,0
4665,O1YUI1SE,0
4666,O1YUVMYW,0
4667,O1YUV8N5,1
4668,O1YUV5XZ,1
4669,O1YUVSKY,0
4670,O1YU58QJ,1
4671,O1YU5SYW,1
4672,O1YU5S5E,1
4673,O1YU5YNY,0
4674,O1YU5CKD,0
4675,O1YU5CYY,1
4676,O1Y6G15Y,0
4677,O1Y6LMND,0
4678,O1Y6LM5Z,0
4679,O1Y6LON9,0
4680,O1Y6LOND,0
4681,O1Y6L5NJ,0
4682,O1Y6LSX5,0
4683,O1Y6LY4E,0
4684,O1Y6LC49,1
4685,O1Y6O05E,0
4686,O1Y6C11D,0
4687,O1Y6C1YY,1
4688,O1Y6IBZE,0
4689,O1Y6IBNY,0
4690,O1Y6ISXR,0
4691,O1Y6IYYR,1
4692,O1Y6VBZD,1
4693,O1Y6VBKJ,0
4694,O1Y6VBNR,0
4695,O1Y6VYZY,0
4696,O1Y6VYK5,0
4697,O1Y6V0KE,0
4698,O1Y655K5,1
4699,O1Y65S4W,0
4700,O1Y65SZD,0
4701,O1Y65SKZ,1
4702,O1Y65C4W,0
4703,O1Y650KY,1
4704,O1Y650SZ,1
4705,O1Y651Q5,1
4706,O1YHGBZR,1
4707,O1YHL8NY,1
4708,O1YHLYSD,0
4709,O1YHUS4E,0
4710,O1YHQMSW,1
4711,O1YHQB5Y,0
4712,O1YHQ0S9,0
4713,O1YH6MXR,1
4714,O1YH6C1G,1
4715,O1YH60YY,0
4716,O1YHOSNJ,1
4717,O1YHO0KZ,1
4718,O1YHO0K9,0
4719,O1YHC1ZZ,1
4720,O1YHIMZG,1
4721,O1YHICNY,0
4722,O1YH5O15,1
4723,O1YH5OZ9,0
4724,O1YH5CQE,1
4725,O1YH5CQG,1
4726,O1EKGMKZ,1
4727,O1EKG859,1
4728,O1EKGC1G,0
4729,O1EKGCQY,1
4730,O1EKG0KD,0
4731,O1EKUO49,1
4732,O1EKUO1Z,1
4733,O1EKUOZR,0
4734,O1EKUOQY,0
4735,O1EKUS1G,0
4736,O1EKUSQD,1
4737,O1EKUCXZ,0
4738,O1EKUC1W,0
4739,O1EKUC5W,0
4740,O1EKUC5D,1
4741,O1EK65YD,0
4742,O1EK6555,1
4743,O1EK6C5J,1
4744,O1EK604D,0
4745,O1EK61KE,0
4746,O1EKOOYW,0
4747,O1EKOYXD,1
4748,O1EKO1S5,0
4749,O1EKCBNY,0
4750,O1EKC8NY,0
4751,O1EKC85D,0
4752,O1EKCOXY,0
4753,O1EKCOX5,0
4754,O1EKCCXZ,0
4755,O1EKIB4W,1
4756,O1EKIS4E,1
4757,O1EKIS4J,1
4758,O1EKIY1D,0
4759,O1EKI11E,0
4760,O1EKVM4D,0
4761,O1EK5O1Z,1
4762,O1EK55SE,0
4763,O1EK5S5Y,0
4764,O1EK5Y5E,1
4765,O1EK5CKR,0
4766,O1EK5CNW,1
4767,O1EDGBZR,1
4768,O1EDGSNR,1
4769,O1EDGYQ9,1
4770,O1EDG0SD,1
4771,O1EDLB4D,1
4772,O1EDUYZ5,1
4773,O1EDUCZR,0
4774,O1EDQ0KW,1
4775,O1ED614D,1
4776,O1EDOBKJ,1
4777,O1EDICSD,0
4778,O1EDICQ9,0
4779,O1EDVBKG,1
4780,O1EDV8K5,1
4781,O1EDVSNR,1
4782,O1EDVSS5,1
4783,O1ED5M1D,1
4784,O1EIGOQD,0
4785,O1EIGSZY,1
4786,O1EILO4E,0
4787,O1EILO4G,1
4788,O1EIL5ND,0
4789,O1EILCZG,0
4790,O1EIL0XZ,1
4791,O1EIL019,0
4792,O1EIL0ZY,1
4793,O1EIL0YR,0
4794,O1EIL05E,1
4795,O1EIL0SD,1
4796,O1EIL1NG,1
4797,O1EIUM4R,0
4798,O1EIUBQD,0
4799,O1EIUOXR,0
4800,O1EIU5QR,0
4801,O1EIUYYR,0
4802,O1EIUCKZ,1
4803,O1EIQOYR,0
4804,O1EIQSZW,0
4805,O1EIQ0XY,0
4806,O1EIQ0S9,0
4807,O1EIQ0QW,0
4808,O1EIQ15R,0
4809,O1EI68QZ,0
4810,O1EI6O1Z,0
4811,O1EI651Z,1
4812,O1EI6559,1
4813,O1EI6S4R,0
4814,O1EI6YYR,1
4815,O1EI6Y59,1
4816,O1EI6YS5,0
4817,O1EI6CKG,0
4818,O1EI604J,0
4819,O1EIOMZD,0
4820,O1EIO8SD,0
4821,O1EIOOZW,0
4822,O1EIO54E,1
4823,O1EIO54G,0
4824,O1EIOCZW,1
4825,O1EIOCN5,0
4826,O1EIOCQZ,1
4827,O1EIC5KJ,0
4828,O1EIC5N5,0
4829,O1EICSZR,0
4830,O1EICSZD,1
4831,O1EICSYD,0
4832,O1EICS5G,0
4833,O1EICYYR,0
4834,O1EICY5Y,1
4835,O1EIC1ZG,0
4836,O1EIC1ZJ,0
4837,O1EIIMYJ,0
4838,O1EIIBXY,0
4839,O1EII519,1
4840,O1EIIYY9,1
4841,O1EIIY5R,0
4842,O1EIICYE,0
4843,O1EII04E,1
4844,O1EIVMSZ,1
4845,O1EIVOYR,0
4846,O1EIVSKJ,0
4847,O1EIVSSJ,0
4848,O1EIVSQ5,0
4849,O1EIVYKW,0
4850,O1EIVCZG,0
4851,O1EI5M1D,0
4852,O1EI5YZZ,0
4853,O1EBG5X9,0
4854,O1EBL85Y,1
4855,O1EBU54G,0
4856,O1EBUYNJ,1
4857,O1EBU1X9,0
4858,O1EBQSXD,1
4859,O1EBQC59,1
4860,O1EB6MS9,1
4861,O1EB6O4W,1
4862,O1EB65QW,1
4863,O1EB6YSY,0
4864,O1EBO8YD,1
4865,O1EBOYNW,1
4866,O1EBOC1J,1
4867,O1EBOCZE,1
4868,O1EBOCZG,1
4869,O1EBCMXW,0
4870,O1EBC8XW,1
4871,O1EBC54J,0
4872,O1EBCSSW,0
4873,O1EBCYQ9,1
4874,O1EBC0ZR,0
4875,O1EBC0ZY,0
4876,O1EBC1XJ,1
4877,O1EBC11Z,0
4878,O1EBIMZY,1
4879,O1EBIMKW,1
4880,O1EBIBYY,1
4881,O1EBI8Q9,1
4882,O1EBISK9,0
4883,O1EBIC4J,0
4884,O1EBI0XW,1
4885,O1EBVM4R,0
4886,O1EBVMXY,1
4887,O1EBVOKZ,1
4888,O1EB5MXJ,0
4889,O1EB5MN5,1
4890,O1EB5MYY,0
4891,O1EB5MQZ,0
4892,O1EB5BXZ,1
4893,O1EB50XZ,1
4894,O1EWGBXW,1
4895,O1EWGOND,1
4896,O1EWGO5G,0
4897,O1EWGO55,1
4898,O1EWGYYW,0
4899,O1EWGC5G,0
4900,O1EWG0KJ,0
4901,O1EWG05J,1
4902,O1EWL8XJ,1
4903,O1EWLOZY,1
4904,O1EWL559,1
4905,O1EWLSKY,1
4906,O1EWLYQY,1
4907,O1EWLCQE,0
4908,O1EWL1YE,1
4909,O1EWU5NR,1
4910,O1EWU55R,0
4911,O1EWUS59,1
4912,O1EWU01E,0
4913,O1EWU11E,0
4914,O1EWQ0NJ,1
4915,O1EWQ05Y,1
4916,O1EW651D,1
4917,O1EWOYNY,0
4918,O1EWOC4Z,0
4919,O1EWO1YG,0
4920,O1EWC8Z5,0
4921,O1EWCSNR,1
4922,O1EWI0YZ,1
4923,O1EWVC1Y,0
4924,O1EW5M5Y,1
4925,O1EW58NJ,1
4926,O1EW55YD,0
4927,O1EW5S55,0
4928,O1EW5CQJ,0
4929,O1EW51S5,1
4930,O1EOG54G,1
4931,O1EOL8QD,0
4932,O1EOUBYY,0
4933,O1EOU8XJ,0
4934,O1EOUOXR,0
4935,O1EOUOXY,1
4936,O1EOUOQ5,0
4937,O1EOUYSZ,1
4938,O1EOUC5Y,1
4939,O1EOUC5E,1
4940,O1EOU0QJ,1
4941,O1EO6M5Z,1
4942,O1EO6MSD,1
4943,O1EO6MS5,0
4944,O1EO6OKR,0
4945,O1EO65KE,1
4946,O1EO655R,1
4947,O1EOOONY,1
4948,O1EOO0SG,0
4949,O1EOO15R,1
4950,O1EOCMYD,0
4951,O1EOC0KE,1
4952,O1EOC0YE,0
4953,O1EOC055,0
4954,O1EOI819,1
4955,O1EOI8SJ,1
4956,O1EOIS4R,1
4957,O1EOISQG,1
4958,O1EOIYNZ,1
4959,O1EOIC5Y,1
4960,O1EOI0KW,1
4961,O1EOVC49,0
4962,O1EOV01D,1
4963,O1EOV1KE,1
4964,O1EO554J,0
4965,O1ERGBZE,0
4966,O1ERGBKW,0
4967,O1ERGBNR,0
4968,O1ERGBQR,1
4969,O1ERGSQD,0
4970,O1ERG0YD,0
4971,O1ERG0QJ,0
4972,O1ERLBX9,0
4973,O1ERL8XE,0
4974,O1ERLCXD,0
4975,O1ERLCXJ,0
4976,O1ERL1X9,0
4977,O1ERL1YE,0
4978,O1ERUS1Y,1
4979,O1ERUS1E,0
4980,O1ERUY49,0
4981,O1ERQS4J,1
4982,O1ER6B19,0
4983,O1ER684G,0
4984,O1ER68ZR,0
4985,O1EROMS5,1
4986,O1EROOZ5,1
4987,O1EROSZD,0
4988,O1EROCSY,1
4989,O1ERO015,0
4990,O1ERO1NG,0
4991,O1ERCSYW,0
4992,O1ERIBSY,1
4993,O1ERI8ZG,1
4994,O1ERICZE,1
4995,O1ERICZ5,0
4996,O1ERI0YW,0
4997,O1ERVY4Y,0
4998,O1ERVYXE,0
4999,O1ERVYKJ,1
5000,O1ERVC4D,1
5001,O1ER5BXZ,0
5002,O1ER5BQ5,1
5003,O1ER584R,1
5004,O1ER584Y,0
5005,O1ER5OQ9,1
5006,O1ER5YQ5,1
5007,O1ER5C1Z,1
5008,O1EUGO1D,0
5009,O1EUGOZJ,0
5010,O1EUGCSW,1
5011,O1EUGCSD,0
5012,O1EUUMKZ,0
5013,O1EUUMKY,1
5014,O1EUUMKE,0
5015,O1EUU8KJ,1
5016,O1EUUOQD,0
5017,O1EUUSXZ,0
5018,O1EUUSX5,0
5019,O1EUQMXR,1
5020,O1EUQ8KZ,0
5021,O1EUQOZZ,0
5022,O1EUQON9,0
5023,O1EUQOYW,1
5024,O1EUQOSG,1
5025,O1EUQCKJ,1
5026,O1EUQ0Y9,1
5027,O1EUQ1SZ,1
5028,O1EU6M1D,0
5029,O1EU6MZZ,0
5030,O1EU6M5R,0
5031,O1EU68SW,0
5032,O1EU6ONJ,0
5033,O1EUOBNW,1
5034,O1EUCOKW,1
5035,O1EUCOYR,1
5036,O1EUCCKR,1
5037,O1EUVB1W,1
5038,O1EUV54R,0
5039,O1EUVSSE,0
5040,O1EU5Y1Y,0
5041,O1EU5CX5,0
5042,O1E6GB45,1
5043,O1E6GBKE,1
5044,O1E6LMZ9,0
5045,O1E6LMKE,1
5046,O1E6L84J,0
5047,O1E6L85Z,0
5048,O1E6LONY,1
5049,O1E6LOYJ,1
5050,O1E6LY1Y,0
5051,O1E6LYSW,0
5052,O1E6LCS5,1
5053,O1E6UB4Y,1
5054,O1E6UBZY,1
5055,O1E6UBKD,1
5056,O1E6U55J,0
5057,O1E6UCKD,0
5058,O1E6UCQ9,0
5059,O1E6U01J,0
5060,O1E6U0QW,1
5061,O1E6QOXR,1
5062,O1E6QO15,0
5063,O1E6QCNY,1
5064,O1E6QCQ5,1
5065,O1E6Q0ZG,1
5066,O1E665ND,0
5067,O1E665NE,0
5068,O1E665SG,0
5069,O1E66S45,0
5070,O1E66SQR,1
5071,O1E66YXE,1
5072,O1E66YKD,0
5073,O1E6604R,0
5074,O1E6604W,1
5075,O1E6605G,0
5076,O1E661S5,0
5077,O1E661QR,1
5078,O1E6OM5J,1
5079,O1E6CMXR,0
5080,O1E6C8Z9,1
5081,O1E6CC1E,1
5082,O1E6CCSR,0
5083,O1E6C0YJ,0
5084,O1E6C0SG,0
5085,O1E6IMYZ,1
5086,O1E6I8NZ,0
5087,O1E6I5QZ,0
5088,O1E6ISQJ,1
5089,O1E6VMZ9,1
5090,O1E6VBX9,1
5091,O1E6VC5R,1
5092,O1E6VC55,0
5093,O1E6VCSR,0
5094,O1E6V01R,1
5095,O1E6V01W,1
5096,O1E6V01Z,1
5097,O1E6V0KJ,1
5098,O1E6V0SZ,1
5099,O1E6V0SJ,1
5100,O1E6V0QR,1
5101,O1E6V0QW,1
5102,O1E65M59,0
5103,O1E65B4Y,1
5104,O1E65B4D,1
5105,O1E65B4J,1
5106,O1E65BXW,1
5107,O1E65BXZ,1
5108,O1E65B15,1
5109,O1E65O49,1
5110,O1E65OXW,0
5111,O1E65O15,1
5112,O1E65SXD,0
5113,O1E651KY,1
5114,O1E651YY,0
5115,O1E6515Y,1
5116,O1EHGON5,0
5117,O1EHGOYE,0
5118,O1EHGO5E,0
5119,O1EHU84E,0
5120,O1EHU55E,0
5121,O1EHUCX5,0
5122,O1EHUCZZ,0
5123,O1EHU1NJ,0
5124,O1EHQ5K9,0
5125,O1EH6Y4W,1
5126,O1EHOMQJ,0
5127,O1EHOB4Y,0
5128,O1EHOY5J,0
5129,O1EHO1SY,1
5130,O1EHC8ZR,0
5131,O1EHCOKR,0
5132,O1EHCS45,1
5133,O1EHIM1G,1
5134,O1EHI8XJ,1
5135,O1EHISZZ,1
5136,O1EHVOX5,0
5137,O1EHVSZY,1
5138,O1EHVSZJ,1
5139,O1EHVSNZ,0
5140,O1EHVSYZ,0
5141,O1EHVYQD,0
5142,OLVKG8X9,1
5143,OLVKG5KJ,0
5144,OLVKUB5G,0
5145,OLVKUY45,1
5146,OLVKU0N5,0
5147,OLVKQ85E,1
5148,OLVKQ5K5,1
5149,OLVKQ5N5,1
5150,OLVKQ5QJ,0
5151,OLVK6MZW,0
5152,OLVK6O1E,0
5153,OLVK6OSR,0
5154,OLVK654Y,1
5155,OLVK6C5Y,0
5156,OLVKOB59,0
5157,OLVKO84G,1
5158,OLVKO85R,1
5159,OLVKO5Q5,0
5160,OLVKOY4Y,0
5161,OLVKO1NR,0
5162,OLVKIO4G,1
5163,OLVKIYNJ,1
5164,OLVKVC4J,0
5165,OLVKV049,0
5166,OLVKV0NE,0
5167,OLVK51ZW,0
5168,OLVDGY1E,0
5169,OLVDG1ZE,0
5170,OLVDLB1Z,1
5171,OLVDLBZJ,1
5172,OLVDQ8QE,0
5173,OLVDQSKE,0
5174,OLVDQYXD,0
5175,OLVDQCS9,0
5176,OLVD6B49,1
5177,OLVD6C1E,1
5178,OLVD60S9,0
5179,OLVD60SJ,0
5180,OLVD61ZD,0
5181,OLVD61N9,0
5182,OLVD61YY,1
5183,OLVDOMKE,1
5184,OLVDOM55,1
5185,OLVDOBYD,1
5186,OLVDO54Y,0
5187,OLVDO5ZJ,0
5188,OLVDOSXR,0
5189,OLVDOS1Z,1
5190,OLVDOSZE,0
5191,OLVDOSYZ,1
5192,OLVDOSQW,1
5193,OLVDOC45,0
5194,OLVDOCXR,0
5195,OLVDCOXD,0
5196,OLVDCSN9,1
5197,OLVDIM55,0
5198,OLVDIOXE,0
5199,OLVDI5XG,1
5200,OLVDIY4R,1
5201,OLVDIYY5,0
5202,OLVDI0KW,1
5203,OLVDVM4R,0
5204,OLVDVMZJ,1
5205,OLVDVMYY,1
5206,OLVDVOXR,0
5207,OLVDV5KD,1
5208,OLVDVS5W,0
5209,OLVDVYXY,1
5210,OLVD5Y5J,0
5211,OLVD5YSW,0
5212,OLVD505Z,0
5213,OLVD51NZ,0
5214,OLVIGBKE,0
5215,OLVIG0N9,0
5216,OLVIL81E,0
5217,OLVIL8K9,1
5218,OLVIL8YY,1
5219,OLVIL8Y9,0
5220,OLVIUO45,0
5221,OLVIUC4R,1
5222,OLVIQOKY,0
5223,OLVI68Z9,0
5224,OLVI6OQW,0
5225,OLVI6YNE,0
5226,OLVI6YQE,0
5227,OLVIO0XY,0
5228,OLVIO0NW,0
5229,OLVICBXG,0
5230,OLVIC81D,0
5231,OLVIV5XJ,0
5232,OLVIVSYD,0
5233,OLVIV0Z9,1
5234,OLVIV0NR,1
5235,OLVIV11Y,0
5236,OLVI5BYJ,0
5237,OLVI58ZJ,0
5238,OLVI58KG,0
5239,OLVI5O19,1
5240,OLVI5OS9,0
5241,OLVI50NG,1
5242,OLVI50Q9,0
5243,OLVI51SY,0
5244,OLVBGB55,1
5245,OLVBGBSY,1
5246,OLVBLC5J,1
5247,OLVBL059,1
5248,OLVBL14G,0
5249,OLVBUO1Y,0
5250,OLVBU5Y9,1
5251,OLVBU5YE,1
5252,OLVBQ8N5,1
5253,OLVBQS4E,1
5254,OLVBC05Y,0
5255,OLVBC1NY,0
5256,OLVBC15R,1
5257,OLVBC1SW,0
5258,OLVBC1Q5,0
5259,OLVBIM5Y,1
5260,OLVBIMS9,0
5261,OLVBIBZD,1
5262,OLVBI515,1
5263,OLVBI5KY,1
5264,OLVBI0YG,1
5265,OLVBI0SW,0
5266,OLVBI0SY,0
5267,OLVBI1YE,0
5268,OLVBI1YG,0
5269,OLVBVMYD,1
5270,OLVBVB45,0
5271,OLVBV8X5,0
5272,OLVBVO5J,0
5273,OLVBV1N9,0
5274,OLVBV1YG,0
5275,OLVB5MKW,0
5276,OLVB5M5Z,1
5277,OLVB5BYE,0
5278,OLVWG0ZY,0
5279,OLVWG0SY,0
5280,OLVWLBQW,0
5281,OLVWU5X9,0
5282,OLVWU51Y,0
5283,OLVWUSXG,1
5284,OLVWQ8ZW,0
5285,OLVWQSKD,0
5286,OLVWQ0SW,1
5287,OLVW6SXZ,0
5288,OLVWCCZG,1
5289,OLVWC1ZE,1
5290,OLVWI5QD,0
5291,OLVWISKE,0
5292,OLVWIYNG,0
5293,OLVWIYN5,0
5294,OLVWV55W,0
5295,OLVWV5QZ,1
5296,OLVWVSYJ,0
5297,OLVWVY4E,1
5298,OLVWVCY5,1
5299,OLVWV15Z,0
5300,OLVW5MNW,0
5301,OLVW58KD,0
5302,OLVW58N9,0
5303,OLVW5ONW,0
5304,OLVW5Y4J,1
5305,OLVOGM5R,0
5306,OLVOGON5,0
5307,OLVOL55W,0
5308,OLVOL555,0
5309,OLVOL5QG,1
5310,OLVOLCSE,1
5311,OLVO6MNR,0
5312,OLVO6SKJ,0
5313,OLVOCBYG,0
5314,OLVOCOKE,0
5315,OLVOCYSW,1
5316,OLVOCYQD,0
5317,OLVOCCS5,0
5318,OLVOV84Y,0
5319,OLVOV5XR,0
5320,OLVO5YXE,0
5321,OLVRG1K9,1
5322,OLVRG15Y,0
5323,OLVRLMX9,0
5324,OLVRLB15,1
5325,OLVRLBS9,1
5326,OLVRL8XZ,0
5327,OLVRL8Z9,1
5328,OLVRL8SZ,0
5329,OLVRLOYW,0
5330,OLVRLOS9,1
5331,OLVRL51J,1
5332,OLVRL5SR,1
5333,OLVRLS1Y,1
5334,OLVRLYZE,1
5335,OLVRLYZJ,0
5336,OLVRLYKZ,1
5337,OLVRLYYD,0
5338,OLVRL0YG,0
5339,OLVRUB5G,0
